Date,JPM,BAC,Spread
2024-05-28,191.25848388671875,37.52810287475586,10.611110277089637
2024-05-29,189.9259033203125,36.9554443359375,13.311313977324318
2024-05-30,191.09552001953125,36.869544982910156,15.0858523461267
2024-05-31,194.2592010498047,38.167572021484375,9.108548541636338
2024-06-03,193.482666015625,38.06258010864258,9.071389078641886
2024-06-04,190.93252563476562,37.87169647216797,7.865492210718543
2024-06-05,189.1110076904297,38.13894271850586,4.16196887487277
2024-06-06,188.77545166015625,37.89078903198242,5.573964334507508
2024-06-07,191.68991088867188,38.19805908203125,6.324561960603347
2024-06-10,191.36392211914062,38.09243392944336,6.7424081723803795
2024-06-11,186.33079528808594,37.31465148925781,7.186592120838526
2024-06-12,183.6177215576172,37.8427734375,0.7543703477446968
2024-06-13,185.6597442626953,37.69873809814453,3.8107208084022375
2024-06-14,185.77476501464844,37.67953109741211,4.061001379449095
2024-06-17,186.92520141601562,37.93879318237305,3.385658566339913
2024-06-18,188.86175537109375,38.39970779418945,2.0763529579972726
2024-06-20,190.46275329589844,38.39970779418945,3.67735088280196
2024-06-21,188.19068908691406,37.919593811035156,4.786352328499305
2024-06-24,190.66409301757812,38.42851257324219,3.675841171715632
2024-06-25,189.88755798339844,37.81396484375,7.2270830702083515
2024-06-26,189.27398681640625,37.44907760620117,9.183126099000873
2024-06-27,190.9420928955078,37.68913269042969,9.160712782719798
2024-06-28,193.9044647216797,38.18846130371094,8.606705407283442
2024-07-01,196.96267700195312,38.418907165527344,10.042068497595693
2024-07-02,200.20306396484375,39.30232620239258,7.0612291079159775
2024-07-03,200.06886291503906,39.273521423339844,7.129877490877362
2024-07-05,197.41781616210938,38.803001403808594,7.792333642873501
2024-07-08,197.78414916992188,39.00465393066406,6.7385863017416625
2024-07-09,200.1555938720703,39.77284240722656,3.7002829741331595
2024-07-10,200.3194580078125,40.08012008666992,1.700231779622726
2024-07-11,199.9820556640625,40.147335052490234,0.8894872288355202
2024-07-12,197.56243896484375,39.93608474731445,-0.04245950776660834
2024-07-15,202.48849487304688,40.224151611328125,2.8549677531940745
2024-07-16,205.9299774169922,42.37507629394531,-8.850822695046958
2024-07-17,209.06297302246094,42.23103713989258,-4.703472470082346
2024-07-18,202.42098999023438,41.29960632324219,-4.786119897878763
2024-07-19,202.2281951904297,41.19398880004883,-4.235133444208003
2024-07-22,202.71018981933594,40.61784362792969,0.30419907093235565
2024-07-23,202.75839233398438,40.72346878051758,-0.39143339572748914
2024-07-24,201.08102416992188,40.51221466064453,-0.5811047332569785
2024-07-25,201.15814208984375,40.02250289916992,2.9446684550188422
